id, number, label
8493, 1, EASY
8494, 3, EASY
8495, 2, EASY
8496, 0, EASY
8497, 7, EASY
8498, 2, EASY
8499, 6, EASY
8500, 4, EASY
8501, 0, EASY
8502, 5, EASY
8503, 9, EASY
8504, 9, EASY
8505, 8, EASY
8506, 9, EASY
8507, 5, EASY
8508, 3, EASY
8509, 1, EASY
8510, 7, EASY
8511, 4, EASY
8512, 7, EASY
8513, 0, EASY
8514, 0, EASY
8515, 6, EASY
8516, 6, EASY
8517, 6, EASY
8518, 3, EASY
8519, 7, EASY
8520, 4, HARD
8521, 2, EASY
8522, 8, HARD
8523, 9, HARD
8524, 8, EASY
8525, 7, EASY
8526, 1, EASY
8527, 4, HARD
8528, 0, EASY
8529, 4, EASY
8530, 8, EASY
8531, 5, EASY
8532, 2, EASY
8533, 3, EASY
8534, 9, EASY
8535, 0, EASY
8536, 1, EASY
8537, 9, EASY
8538, 1, EASY
8539, 5, EASY
8540, 1, EASY
8541, 7, EASY
8542, 6, EASY
8543, 1, EASY
8544, 2, EASY
8545, 1, EASY
8546, 6, EASY
8547, 8, EASY
8548, 0, EASY
8549, 1, EASY
8550, 2, EASY
8551, 3, EASY
8552, 4, EASY
8553, 5, EASY
8554, 6, EASY
8555, 7, EASY
8556, 8, EASY
8557, 9, EASY
8558, 0, EASY
8559, 1, EASY
8560, 2, EASY
8561, 3, EASY
8562, 4, EASY
8563, 5, EASY
8564, 6, EASY
8565, 7, EASY
8566, 8, EASY
8567, 0, EASY
8568, 1, EASY
8569, 2, EASY
8570, 3, EASY
8571, 5, EASY
8572, 6, EASY
8573, 7, EASY
8574, 8, EASY
8575, 1, EASY
8576, 0, EASY
8577, 4, EASY
8578, 5, EASY
8579, 6, EASY
8580, 6, EASY
8581, 3, EASY
8582, 4, EASY
8583, 4, EASY
8584, 2, EASY
8585, 8, EASY
8586, 1, EASY
8587, 0, EASY
8588, 6, EASY
8589, 4, EASY
8590, 9, EASY
8591, 7, EASY
8592, 2, EASY
8593, 9, EASY
8594, 2, EASY
8595, 0, EASY
8596, 9, EASY
8597, 3, EASY
8598, 3, EASY
8599, 9, EASY
8600, 1, EASY
8601, 5, EASY
8602, 2, EASY
8603, 3, EASY
8604, 1, EASY
8605, 6, EASY
8606, 7, EASY
8607, 3, EASY
8608, 7, EASY
8609, 8, EASY
8610, 4, EASY
8611, 0, EASY
8612, 2, EASY
8613, 4, EASY
8614, 0, EASY
8615, 2, EASY
8616, 4, EASY
8617, 7, EASY
8618, 8, EASY
8619, 0, EASY
8620, 7, EASY
8621, 0, EASY
8622, 6, EASY
8623, 9, EASY
8624, 3, EASY
8625, 2, EASY
8626, 4, EASY
8627, 8, EASY
8628, 6, EASY
8629, 0, EASY
8630, 5, EASY
8631, 7, EASY
8632, 5, EASY
8633, 1, EASY
8634, 0, EASY
8635, 8, EASY
8636, 1, EASY
8637, 6, EASY
8638, 7, EASY
8639, 2, EASY
8640, 9, EASY
8641, 7, EASY
8642, 9, EASY
8643, 5, EASY
8644, 6, EASY
8645, 5, EASY
8646, 2, EASY
8647, 6, EASY
8648, 2, EASY
8649, 8, EASY
8650, 1, EASY
8651, 7, EASY
8652, 5, EASY
8653, 5, EASY
8654, 7, EASY
8655, 3, EASY
8656, 5, EASY
8657, 0, EASY
8658, 1, EASY
8659, 1, EASY
8660, 3, EASY
8661, 8, EASY
8662, 4, EASY
8663, 9, EASY
8664, 4, EASY
8665, 5, EASY
8666, 1, EASY
8667, 8, EASY
8668, 6, EASY
8669, 8, EASY
8670, 9, EASY
8671, 0, EASY
8672, 1, EASY
8673, 2, EASY
8674, 3, EASY
8675, 4, EASY
8676, 5, EASY
8677, 6, EASY
8678, 7, EASY
8679, 8, EASY
8680, 9, EASY
8681, 0, EASY
8682, 1, EASY
8683, 2, EASY
8684, 3, EASY
8685, 4, EASY
8686, 5, EASY
8687, 6, EASY
8688, 7, EASY
8689, 8, EASY
8690, 9, EASY
8691, 0, EASY
8692, 1, EASY
8693, 2, EASY
8694, 3, EASY
8695, 4, EASY
8696, 5, EASY
8697, 6, EASY
8698, 7, EASY
8699, 8, EASY
8700, 9, EASY
8701, 3, EASY
8702, 5, EASY
8703, 3, EASY
8704, 2, EASY
8705, 9, EASY
8706, 3, EASY
8707, 2, EASY
8708, 1, EASY
8709, 4, EASY
8710, 5, EASY
8711, 5, EASY
8712, 2, EASY
8713, 3, EASY
8714, 2, EASY
8715, 1, EASY
8716, 3, EASY
8717, 9, EASY
8718, 7, EASY
8719, 2, EASY
8720, 1, EASY
8721, 2, EASY
8722, 8, EASY
8723, 9, EASY
8724, 1, EASY
8725, 8, EASY
8726, 8, EASY
8727, 7, EASY
8728, 8, EASY
8729, 1, EASY
8730, 0, EASY
8731, 0, EASY
8732, 6, EASY
8733, 7, EASY
8734, 7, EASY
8735, 8, EASY
8736, 7, EASY
8737, 5, EASY
8738, 0, EASY
8739, 6, EASY
8740, 1, EASY
8741, 5, EASY
8742, 7, EASY
8743, 4, EASY
8744, 6, EASY
8745, 1, EASY
8746, 2, EASY
8747, 5, EASY
8748, 0, EASY
8749, 7, EASY
8750, 9, EASY
8751, 9, EASY
8752, 0, EASY
8753, 3, EASY
8754, 4, EASY
8755, 4, EASY
8756, 8, EASY
8757, 4, EASY
8758, 1, EASY
8759, 8, EASY
8760, 6, EASY
8761, 5, EASY
8762, 9, EASY
8763, 0, EASY
8764, 0, EASY
8765, 0, EASY
8766, 3, EASY
8767, 7, EASY
8768, 1, EASY
8769, 6, EASY
8770, 4, EASY
8771, 6, EASY
8772, 0, EASY
8773, 4, EASY
8774, 5, EASY
8775, 4, EASY
8776, 1, EASY
8777, 3, EASY
8778, 8, EASY
8779, 6, EASY
8780, 3, EASY
8781, 9, EASY
8782, 9, EASY
8783, 5, EASY
8784, 9, EASY
8785, 3, EASY
8786, 7, EASY
8787, 8, EASY
8788, 5, EASY
8789, 6, EASY
8790, 4, EASY
8791, 7, EASY
8792, 6, EASY
8793, 2, EASY
8794, 2, EASY
8795, 0, EASY
8796, 9, EASY
8797, 4, EASY
8798, 0, EASY
8799, 1, EASY
8800, 2, EASY
8801, 3, EASY
8802, 4, EASY
8803, 5, EASY
8804, 6, EASY
8805, 7, EASY
8806, 8, EASY
8807, 9, EASY
8808, 0, EASY
8809, 1, EASY
8810, 2, EASY
8811, 3, EASY
8812, 4, EASY
8813, 5, EASY
8814, 6, EASY
8815, 7, EASY
8816, 8, EASY
8817, 9, EASY
8818, 0, EASY
8819, 1, EASY
8820, 2, EASY
8821, 3, EASY
8822, 4, EASY
8823, 5, EASY
8824, 6, EASY
8825, 7, EASY
8826, 8, EASY
8827, 9, EASY
8828, 6, EASY
8829, 4, EASY
8830, 2, EASY
8831, 6, EASY
8832, 4, EASY
8833, 7, EASY
8834, 5, EASY
8835, 5, EASY
8836, 4, EASY
8837, 7, EASY
8838, 2, EASY
8839, 9, EASY
8840, 3, EASY
8841, 9, EASY
8842, 3, EASY
8843, 8, EASY
8844, 2, EASY
8845, 0, EASY
8846, 9, EASY
8847, 5, EASY
8848, 6, EASY
8849, 0, EASY
8850, 1, EASY
8851, 0, EASY
8852, 6, EASY
8853, 5, EASY
8854, 3, EASY
8855, 5, EASY
8856, 3, EASY
8857, 8, EASY
8858, 0, EASY
8859, 0, EASY
8860, 3, EASY
8861, 4, EASY
8862, 1, EASY
8863, 5, HARD
8864, 3, EASY
8865, 0, EASY
8866, 8, EASY
8867, 3, EASY
8868, 0, EASY
8869, 6, EASY
8870, 2, EASY
8871, 7, EASY
8872, 8, EASY
8873, 1, EASY
8874, 7, EASY
8875, 1, EASY
8876, 3, EASY
8877, 8, EASY
8878, 5, EASY
8879, 4, EASY
8880, 2, EASY
8881, 0, EASY
8882, 9, EASY
8883, 7, EASY
8884, 6, EASY
8885, 7, EASY
8886, 4, EASY
8887, 1, EASY
8888, 6, EASY
8889, 2, EASY
8890, 6, EASY
8891, 7, EASY
8892, 1, EASY
8893, 9, EASY
8894, 8, EASY
8895, 0, EASY
8896, 6, EASY
8897, 9, EASY
8898, 4, EASY
8899, 9, EASY
8900, 9, EASY
8901, 6, EASY
8902, 2, EASY
8903, 3, EASY
8904, 7, EASY
8905, 1, EASY
8906, 9, EASY
8907, 2, EASY
8908, 2, EASY
8909, 5, EASY
8910, 3, EASY
8911, 7, EASY
8912, 8, EASY
8913, 0, EASY
8914, 1, EASY
8915, 2, EASY
8916, 3, EASY
8917, 4, EASY
8918, 7, EASY
8919, 8, EASY
8920, 9, EASY
8921, 0, EASY
8922, 1, EASY
8923, 2, EASY
8924, 3, EASY
8925, 4, EASY
8926, 7, EASY
8927, 8, EASY
8928, 9, EASY
8929, 0, EASY
8930, 1, EASY
8931, 7, EASY
8932, 8, EASY
8933, 9, EASY
8934, 8, EASY
8935, 9, EASY
8936, 2, EASY
8937, 6, EASY
8938, 1, EASY
8939, 3, EASY
8940, 5, EASY
8941, 4, EASY
8942, 8, EASY
8943, 2, EASY
8944, 6, EASY
8945, 4, EASY
8946, 3, EASY
8947, 4, EASY
8948, 5, EASY
8949, 9, EASY
8950, 2, EASY
8951, 0, EASY
8952, 3, EASY
8953, 9, EASY
8954, 4, EASY
8955, 9, EASY
8956, 7, EASY
8957, 3, EASY
8958, 8, EASY
8959, 7, EASY
8960, 4, EASY
8961, 4, EASY
8962, 9, EASY
8963, 8, EASY
8964, 5, EASY
8965, 8, EASY
8966, 2, EASY
8967, 6, EASY
8968, 6, EASY
8969, 2, EASY
8970, 3, EASY
8971, 1, EASY
8972, 3, EASY
8973, 2, EASY
8974, 7, EASY
8975, 3, EASY
8976, 1, EASY
8977, 9, EASY
8978, 0, EASY
8979, 1, EASY
8980, 1, EASY
8981, 3, EASY
8982, 5, EASY
8983, 0, EASY
8984, 7, EASY
8985, 8, EASY
8986, 1, EASY
8987, 5, EASY
8988, 1, EASY
8989, 4, EASY
8990, 6, EASY
8991, 0, EASY
8992, 0, EASY
8993, 4, EASY
8994, 9, EASY
8995, 1, EASY
8996, 6, EASY
8997, 6, EASY
8998, 9, EASY
8999, 0, EASY
9000, 7, EASY
9001, 6, EASY
9002, 1, EASY
9003, 1, EASY
9004, 0, EASY
9005, 1, EASY
9006, 2, EASY
9007, 3, HARD
9008, 4, EASY
9009, 7, HARD
9010, 2, HARD
9011, 3, EASY
9012, 4, EASY
9013, 5, EASY
9014, 6, EASY
9015, 7, HARD
9016, 0, EASY
9017, 1, EASY
9018, 2, EASY
9019, 7, HARD
9020, 8, EASY
9021, 6, EASY
9022, 3, EASY
9023, 9, EASY
9024, 7, HARD
9025, 1, EASY
9026, 9, EASY
9027, 3, EASY
9028, 9, EASY
9029, 6, EASY
9030, 1, EASY
9031, 7, HARD
9032, 2, EASY
9033, 4, EASY
9034, 4, EASY
9035, 5, EASY
9036, 7, HARD
9037, 0, EASY
9038, 0, EASY
9039, 1, EASY
9040, 6, EASY
9041, 6, EASY
9042, 8, EASY
9043, 2, EASY
9044, 7, EASY
9045, 7, HARD
9046, 2, HARD
9047, 4, EASY
9048, 2, EASY
9049, 1, EASY
9050, 6, EASY
9051, 1, EASY
9052, 0, EASY
9053, 6, EASY
9054, 9, EASY
9055, 8, EASY
9056, 3, EASY
9057, 9, EASY
9058, 6, EASY
9059, 3, EASY
9060, 0, EASY
9061, 1, EASY
9062, 2, EASY
9063, 3, EASY
9064, 4, EASY
9065, 5, EASY
9066, 6, EASY
9067, 7, EASY
9068, 8, EASY
9069, 9, EASY
9070, 0, EASY
9071, 1, EASY
9072, 2, EASY
9073, 3, EASY
9074, 4, EASY
9075, 5, EASY
9076, 6, EASY
9077, 7, EASY
9078, 8, EASY
9079, 9, EASY
9080, 0, EASY
9081, 1, EASY
9082, 2, EASY
9083, 3, EASY
9084, 4, EASY
9085, 5, EASY
9086, 6, EASY
9087, 7, EASY
9088, 8, EASY
9089, 9, EASY
9090, 1, EASY
9091, 6, EASY
9092, 8, EASY
9093, 9, EASY
9094, 9, EASY
9095, 0, EASY
9096, 1, EASY
9097, 2, EASY
9098, 4, EASY
9099, 4, EASY
9100, 3, EASY
9101, 7, EASY
9102, 4, EASY
9103, 4, EASY
9104, 4, EASY
9105, 0, EASY
9106, 3, EASY
9107, 8, EASY
9108, 7, EASY
9109, 5, EASY
9110, 8, EASY
9111, 2, EASY
9112, 1, EASY
9113, 7, EASY
9114, 5, EASY
9115, 3, EASY
9116, 8, EASY
9117, 5, EASY
9118, 2, EASY
9119, 5, EASY
9120, 1, EASY
9121, 1, EASY
9122, 6, EASY
9123, 2, EASY
9124, 1, EASY
9125, 3, EASY
9126, 8, EASY
9127, 6, EASY
9128, 4, EASY
9129, 2, EASY
9130, 6, EASY
9131, 2, EASY
9132, 5, EASY
9133, 5, EASY
9134, 0, EASY
9135, 2, EASY
9136, 8, EASY
9137, 0, EASY
9138, 6, EASY
9139, 8, EASY
9140, 1, EASY
9141, 7, EASY
9142, 9, EASY
9143, 1, EASY
9144, 9, EASY
9145, 2, EASY
9146, 6, EASY
9147, 7, EASY
9148, 6, EASY
9149, 6, EASY
9150, 8, EASY
9151, 7, EASY
9152, 4, EASY
9153, 9, EASY
9154, 2, EASY
9155, 1, EASY
9156, 3, EASY
9157, 3, EASY
9158, 0, EASY
9159, 5, EASY
9160, 5, EASY
9161, 8, EASY
9162, 0, EASY
9163, 3, EASY
9164, 7, EASY
9165, 9, EASY
9166, 7, EASY
9167, 0, EASY
9168, 2, HARD
9169, 7, EASY
9170, 9, EASY
9171, 1, EASY
9172, 7, EASY
9173, 8, EASY
9174, 0, EASY
9175, 3, EASY
9176, 5, EASY
9177, 3, EASY
9178, 6, EASY
9179, 0, EASY
9180, 1, EASY
9181, 2, EASY
9182, 3, HARD
9183, 4, EASY
9184, 5, EASY
9185, 6, EASY
9186, 7, EASY
9187, 8, EASY
9188, 9, EASY
9189, 0, EASY
9190, 1, EASY
9191, 2, EASY
9192, 3, EASY
9193, 4, EASY
9194, 5, EASY
9195, 6, EASY
9196, 7, EASY
9197, 8, EASY
9198, 9, EASY
9199, 0, EASY
9200, 1, EASY
9201, 2, EASY
9202, 3, EASY
9203, 4, EASY
9204, 7, EASY
9205, 8, EASY
9206, 9, EASY
9207, 6, EASY
9208, 4, EASY
9209, 2, HARD
9210, 6, EASY
9211, 4, EASY
9212, 7, EASY
9213, 8, EASY
9214, 9, EASY
9215, 2, EASY
9216, 9, EASY
9217, 3, EASY
9218, 9, EASY
9219, 3, EASY
9220, 0, EASY
9221, 0, EASY
9222, 1, EASY
9223, 0, EASY
9224, 4, EASY
9225, 2, EASY
9226, 6, EASY
9227, 3, EASY
9228, 5, EASY
9229, 3, EASY
9230, 0, EASY
9231, 3, EASY
9232, 4, EASY
9233, 1, EASY
9234, 5, EASY
9235, 3, EASY
9236, 0, EASY
9237, 8, EASY
9238, 3, EASY
9239, 0, EASY
9240, 6, EASY
9241, 1, EASY
9242, 7, EASY
9243, 8, EASY
9244, 0, EASY
9245, 9, HARD
9246, 2, EASY
9247, 6, EASY
9248, 7, EASY
9249, 1, EASY
9250, 9, EASY
9251, 6, EASY
9252, 9, EASY
9253, 4, EASY
9254, 9, EASY
9255, 9, EASY
9256, 6, EASY
9257, 7, EASY
9258, 1, EASY
9259, 2, EASY
9260, 5, EASY
9261, 3, EASY
9262, 7, EASY
9263, 8, EASY
9264, 0, EASY
9265, 1, EASY
9266, 2, EASY
9267, 4, EASY
9268, 5, EASY
9269, 6, EASY
9270, 7, EASY
9271, 8, EASY
9272, 9, EASY
9273, 0, EASY
9274, 1, EASY
9275, 3, EASY
9276, 4, EASY
9277, 5, EASY
9278, 6, EASY
9279, 7, EASY
9280, 8, HARD
9281, 0, EASY
9282, 1, EASY
9283, 3, EASY
9284, 4, EASY
9285, 7, EASY
9286, 8, EASY
9287, 9, EASY
9288, 7, EASY
9289, 5, EASY
9290, 5, EASY
9291, 1, EASY
9292, 9, EASY
9293, 9, EASY
9294, 7, EASY
9295, 1, EASY
9296, 0, EASY
9297, 0, EASY
9298, 5, EASY
9299, 9, EASY
9300, 7, EASY
9301, 1, EASY
9302, 7, EASY
9303, 2, EASY
9304, 2, EASY
9305, 3, EASY
9306, 6, EASY
9307, 8, EASY
9308, 3, EASY
9309, 2, EASY
9310, 0, EASY
9311, 0, EASY
9312, 6, EASY
9313, 1, EASY
9314, 7, EASY
9315, 5, EASY
9316, 8, HARD
9317, 6, EASY
9318, 2, EASY
9319, 9, EASY
9320, 4, EASY
9321, 8, EASY
9322, 8, EASY
9323, 7, EASY
9324, 1, EASY
9325, 0, EASY
9326, 8, EASY
9327, 7, EASY
9328, 7, EASY
9329, 5, EASY
9330, 8, EASY
9331, 5, EASY
9332, 3, EASY
9333, 4, EASY
9334, 6, EASY
9335, 1, EASY
9336, 1, EASY
9337, 5, EASY
9338, 5, EASY
9339, 0, EASY
9340, 7, EASY
9341, 2, EASY
9342, 3, EASY
9343, 6, EASY
9344, 4, EASY
9345, 1, EASY
9346, 2, EASY
9347, 4, EASY
9348, 1, EASY
9349, 5, EASY
9350, 4, EASY
9351, 2, EASY
9352, 0, EASY
9353, 4, EASY
9354, 8, EASY
9355, 6, EASY
9356, 1, EASY
9357, 9, EASY
9358, 0, EASY
9359, 2, EASY
9360, 5, EASY
9361, 6, EASY
9362, 9, EASY
9363, 3, EASY
9364, 6, EASY
9365, 3, EASY
9366, 6, EASY
9367, 0, EASY
9368, 1, EASY
9369, 2, EASY
9370, 3, EASY
9371, 4, EASY
9372, 5, EASY
9373, 6, EASY
9374, 7, EASY
9375, 8, EASY
9376, 9, EASY
9377, 0, EASY
9378, 1, EASY
9379, 2, EASY
9380, 3, EASY
9381, 4, EASY
9382, 5, EASY
9383, 6, EASY
9384, 7, EASY
9385, 8, EASY
9386, 9, EASY
9387, 0, EASY
9388, 1, EASY
9389, 2, EASY
9390, 3, EASY
9391, 5, EASY
9392, 6, EASY
9393, 7, EASY
9394, 8, EASY
9395, 1, EASY
9396, 0, EASY
9397, 9, EASY
9398, 5, EASY
9399, 7, EASY
9400, 5, EASY
9401, 1, EASY
9402, 8, EASY
9403, 6, EASY
9404, 9, EASY
9405, 0, EASY
9406, 4, EASY
9407, 1, EASY
9408, 9, EASY
9409, 3, EASY
9410, 8, EASY
9411, 4, EASY
9412, 4, EASY
9413, 7, EASY
9414, 0, EASY
9415, 1, EASY
9416, 9, EASY
9417, 2, EASY
9418, 8, EASY
9419, 7, EASY
9420, 8, EASY
9421, 2, EASY
9422, 5, HARD
9423, 9, EASY
9424, 6, EASY
9425, 0, EASY
9426, 6, EASY
9427, 5, EASY
9428, 5, EASY
9429, 3, EASY
9430, 3, EASY
9431, 3, EASY
9432, 9, EASY
9433, 8, EASY
9434, 1, EASY
9435, 1, EASY
9436, 0, EASY
9437, 6, EASY
9438, 1, EASY
9439, 0, EASY
9440, 0, EASY
9441, 6, EASY
9442, 2, EASY
9443, 1, EASY
9444, 1, EASY
9445, 3, EASY
9446, 2, HARD
9447, 7, EASY
9448, 7, EASY
9449, 8, EASY
9450, 8, EASY
9451, 7, EASY
9452, 8, EASY
9453, 4, EASY
9454, 6, EASY
9455, 0, EASY
9456, 2, EASY
9457, 0, EASY
9458, 7, EASY
9459, 0, EASY
9460, 3, EASY
9461, 6, EASY
9462, 8, EASY
9463, 7, EASY
9464, 1, EASY
9465, 5, HARD
9466, 9, EASY
9467, 9, EASY
9468, 3, EASY
9469, 7, EASY
9470, 2, EASY
9471, 4, EASY
9472, 9, EASY
9473, 4, EASY
9474, 3, EASY
9475, 6, EASY
9476, 2, EASY
9477, 2, EASY
9478, 5, EASY
9479, 3, EASY
9480, 2, EASY
9481, 5, EASY
9482, 5, HARD
9483, 9, EASY
9484, 4, EASY
9485, 1, EASY
9486, 7, EASY
9487, 2, EASY
9488, 0, EASY
9489, 1, EASY
9490, 2, EASY
9491, 3, EASY
9492, 4, EASY
9493, 5, EASY
9494, 6, EASY
9495, 7, EASY
9496, 8, EASY
9497, 9, EASY
9498, 0, EASY
9499, 1, EASY
9500, 2, EASY
9501, 3, EASY
9502, 4, EASY
9503, 5, EASY
9504, 6, EASY
9505, 7, EASY
9506, 8, EASY
9507, 9, EASY
9508, 0, EASY
9509, 1, EASY
9510, 2, EASY
9511, 3, EASY
9512, 4, EASY
9513, 5, EASY
9514, 6, EASY
9515, 7, EASY
9516, 8, EASY
9517, 9, EASY
9518, 1, EASY
9519, 0, EASY
9520, 1, EASY
9521, 2, EASY
9522, 7, EASY
9523, 5, EASY
9524, 3, EASY
9525, 4, EASY
9526, 4, EASY
9527, 0, EASY
9528, 0, EASY
9529, 6, EASY
9530, 9, EASY
9531, 6, EASY
9532, 6, EASY
9533, 5, EASY
9534, 7, HARD
9535, 2, EASY
9536, 3, EASY
9537, 4, EASY
9538, 4, EASY
9539, 9, EASY
9540, 1, EASY
9541, 4, EASY
9542, 0, EASY
9543, 7, EASY
9544, 9, HARD
9545, 5, EASY
9546, 7, EASY
9547, 2, EASY
9548, 3, EASY
9549, 1, EASY
9550, 4, EASY
9551, 4, EASY
9552, 0, EASY
9553, 9, EASY
9554, 9, HARD
9555, 6, EASY
9556, 1, EASY
9557, 8, EASY
9558, 3, EASY
9559, 3, EASY
9560, 7, HARD
9561, 3, EASY
9562, 9, EASY
9563, 8, EASY
9564, 8, EASY
9565, 4, EASY
9566, 7, EASY
9567, 7, EASY
9568, 6, EASY
9569, 2, EASY
9570, 1, EASY
9571, 9, EASY
9572, 8, EASY
9573, 7, EASY
9574, 8, EASY
9575, 8, EASY
9576, 7, EASY
9577, 2, EASY
9578, 2, EASY
9579, 3, EASY
9580, 9, EASY
9581, 3, EASY
9582, 3, EASY
9583, 5, EASY
9584, 5, EASY
9585, 0, EASY
9586, 7, EASY
9587, 9, HARD
9588, 5, EASY
9589, 6, EASY
9590, 5, EASY
9591, 1, EASY
9592, 4, EASY
9593, 1, EASY
9594, 1, EASY
9595, 2, EASY
9596, 8, EASY
9597, 2, EASY
9598, 6, EASY
9599, 1, EASY
9600, 5, EASY
9601, 0, EASY
9602, 1, EASY
9603, 2, EASY
9604, 3, EASY
9605, 4, EASY
9606, 5, EASY
9607, 6, HARD
9608, 7, EASY
9609, 8, EASY
9610, 9, EASY
9611, 0, EASY
9612, 1, EASY
9613, 2, EASY
9614, 3, HARD
9615, 4, EASY
9616, 5, EASY
9617, 6, EASY
9618, 7, EASY
9619, 8, EASY
9620, 9, EASY
9621, 0, EASY
9622, 1, EASY
9623, 2, EASY
9624, 3, HARD
9625, 4, EASY
9626, 5, EASY
9627, 6, EASY
9628, 7, EASY
9629, 8, EASY
9630, 8, EASY
9631, 0, EASY
9632, 6, EASY
9633, 0, EASY
9634, 0, HARD
9635, 2, EASY
9636, 3, EASY
9637, 7, EASY
9638, 9, EASY
9639, 4, EASY
9640, 7, EASY
9641, 1, EASY
9642, 9, HARD
9643, 1, EASY
9644, 7, EASY
9645, 1, EASY
9646, 4, EASY
9647, 0, EASY
9648, 0, EASY
9649, 1, EASY
9650, 7, EASY
9651, 5, EASY
9652, 7, EASY
9653, 1, EASY
9654, 3, EASY
9655, 3, EASY
9656, 3, EASY
9657, 1, EASY
9658, 6, EASY
9659, 9, EASY
9660, 7, EASY
9661, 1, EASY
9662, 3, HARD
9663, 0, EASY
9664, 2, EASY
9665, 6, EASY
9666, 0, EASY
9667, 8, EASY
9668, 9, EASY
9669, 4, EASY
9670, 3, EASY
9671, 5, EASY
9672, 4, EASY
9673, 8, EASY
9674, 1, EASY
9675, 5, EASY
9676, 9, EASY
9677, 0, EASY
9678, 6, EASY
9679, 6, HARD
9680, 3, EASY
9681, 8, EASY
9682, 1, EASY
9683, 4, EASY
9684, 7, EASY
9685, 5, EASY
9686, 2, EASY
9687, 0, EASY
9688, 0, EASY
9689, 1, EASY
9690, 7, EASY
9691, 8, EASY
9692, 9, EASY
9693, 6, EASY
9694, 8, EASY
9695, 8, EASY
9696, 2, EASY
9697, 3, EASY
9698, 6, HARD
9699, 1, EASY
9700, 2, HARD
9701, 9, EASY
9702, 5, EASY
9703, 2, EASY
9704, 0, EASY
9705, 1, EASY
9706, 2, EASY
9707, 3, EASY
9708, 4, EASY
9709, 5, EASY
9710, 6, EASY
9711, 7, EASY
9712, 8, EASY
9713, 9, HARD
9714, 0, EASY
9715, 1, EASY
9716, 2, HARD
9717, 3, EASY
9718, 4, EASY
9719, 5, EASY
9720, 6, EASY
9721, 7, EASY
9722, 8, EASY
9723, 9, EASY
9724, 0, EASY
9725, 1, EASY
9726, 2, EASY
9727, 3, EASY
9728, 4, EASY
9729, 5, HARD
9730, 6, EASY
9731, 7, EASY
9732, 8, HARD
9733, 9, HARD
9734, 7, EASY
9735, 4, EASY
9736, 6, EASY
9737, 1, EASY
9738, 4, EASY
9739, 0, EASY
9740, 9, HARD
9741, 9, HARD
9742, 3, EASY
9743, 7, EASY
9744, 8, HARD
9745, 4, HARD
9746, 7, EASY
9747, 5, EASY
9748, 8, EASY
9749, 5, HARD
9750, 3, EASY
9751, 2, EASY
9752, 2, EASY
9753, 0, EASY
9754, 5, EASY
9755, 8, EASY
9756, 6, EASY
9757, 0, EASY
9758, 3, EASY
9759, 8, EASY
9760, 1, EASY
9761, 0, EASY
9762, 3, EASY
9763, 0, EASY
9764, 4, HARD
9765, 7, EASY
9766, 4, EASY
9767, 9, EASY
9768, 2, HARD
9769, 9, EASY
9770, 5, HARD
9771, 7, EASY
9772, 1, EASY
9773, 7, EASY
9774, 1, EASY
9775, 6, EASY
9776, 6, EASY
9777, 5, HARD
9778, 6, EASY
9779, 2, HARD
9780, 8, EASY
9781, 7, EASY
9782, 6, EASY
9783, 4, EASY
9784, 9, EASY
9785, 9, EASY
9786, 5, EASY
9787, 3, EASY
9788, 7, EASY
9789, 4, EASY
9790, 3, EASY
9791, 0, EASY
9792, 4, HARD
9793, 6, EASY
9794, 6, EASY
9795, 1, EASY
9796, 1, EASY
9797, 3, EASY
9798, 2, EASY
9799, 1, EASY
9800, 0, EASY
9801, 0, EASY
9802, 1, EASY
9803, 2, EASY
9804, 3, EASY
9805, 4, EASY
9806, 7, EASY
9807, 8, EASY
9808, 9, HARD
9809, 0, EASY
9810, 1, EASY
9811, 2, HARD
9812, 3, EASY
9813, 4, EASY
9814, 5, EASY
9815, 6, EASY
9816, 7, EASY
9817, 8, EASY
9818, 0, EASY
9819, 1, EASY
9820, 2, EASY
9821, 3, EASY
9822, 4, EASY
9823, 7, EASY
9824, 8, EASY
9825, 9, EASY
9826, 0, EASY
9827, 8, EASY
9828, 3, EASY
9829, 9, EASY
9830, 5, EASY
9831, 5, EASY
9832, 2, HARD
9833, 6, EASY
9834, 8, EASY
9835, 4, EASY
9836, 1, EASY
9837, 7, EASY
9838, 1, EASY
9839, 2, HARD
9840, 3, EASY
9841, 5, EASY
9842, 6, EASY
9843, 9, EASY
9844, 1, EASY
9845, 1, EASY
9846, 1, EASY
9847, 2, EASY
9848, 1, EASY
9849, 2, EASY
9850, 0, EASY
9851, 7, EASY
9852, 7, EASY
9853, 5, EASY
9854, 8, EASY
9855, 2, HARD
9856, 9, HARD
9857, 8, EASY
9858, 6, HARD
9859, 7, EASY
9860, 3, EASY
9861, 4, EASY
9862, 6, EASY
9863, 8, EASY
9864, 7, EASY
9865, 0, EASY
9866, 4, EASY
9867, 2, HARD
9868, 7, EASY
9869, 7, EASY
9870, 5, EASY
9871, 4, EASY
9872, 3, EASY
9873, 4, EASY
9874, 2, HARD
9875, 8, EASY
9876, 1, EASY
9877, 5, EASY
9878, 1, EASY
9879, 0, EASY
9880, 2, EASY
9881, 3, EASY
9882, 3, EASY
9883, 5, HARD
9884, 7, EASY
9885, 0, EASY
9886, 6, EASY
9887, 8, EASY
9888, 6, HARD
9889, 3, EASY
9890, 9, HARD
9891, 9, EASY
